Date,Start Time,End Time,Production Time,Temperature,Humidity
2024-08-28,14:26:29,14:27:20,28,328.1,39.9
2024-08-28,14:27:20,14:27:49,27,946.5,58.6
2024-08-28,14:27:49,14:28:48,32,915.3,30.7
2024-08-28,14:28:48,14:29:23,51,610.1,41.3
2024-08-28,14:29:23,14:29:57,27,419.0,56.9
2024-08-28,14:29:57,14:30:24,28,443.0,38.2
2024-08-28,14:30:24,14:31:05,28,470.7,38.2
2024-08-28,14:31:05,14:31:41,40,754.8,39.1
2024-08-28,14:31:41,14:32:37,27,506.5,48.4
2024-08-28,14:32:37,14:33:30,25,871.1,43.1
2024-08-28,14:33:30,14:34:23,28,949.7,51.8
2024-08-28,14:34:23,14:34:58,53,402.4,56.8
2024-08-28,14:34:58,14:35:45,25,604.6,50.2
2024-08-28,14:35:45,14:36:26,25,185.6,36.1
2024-08-28,14:36:26,14:36:52,29,280.4,58.0
2024-08-28,14:36:52,14:37:47,26,472.1,37.9
2024-08-28,14:37:47,14:38:32,27,285.6,34.5
2024-08-28,14:38:32,14:39:04,28,888.9,32.7
2024-08-28,14:39:04,14:39:31,28,242.5,46.9
2024-08-28,14:39:31,14:40:09,57,510.1,33.4
2024-08-28,14:40:09,14:40:46,26,645.1,34.2
2024-08-28,14:40:46,14:41:15,27,722.7,39.0
2024-08-28,14:41:15,14:41:42,26,444.8,38.4
2024-08-28,14:41:42,14:42:16,29,882.2,48.1
2024-08-28,14:42:16,14:42:56,26,611.5,54.5
2024-08-28,14:42:56,14:43:31,29,495.6,52.8
2024-08-28,14:43:31,14:44:22,27,160.5,37.9
2024-08-28,14:44:22,14:45:13,42,518.2,37.4
2024-08-28,14:45:13,14:45:55,59,838.7,59.0
2024-08-28,14:45:55,14:46:49,26,653.1,30.2
2024-08-28,14:46:49,14:47:44,25,848.9,56.4
2024-08-28,14:47:44,14:48:34,26,544.6,36.0
2024-08-28,14:48:34,14:49:29,26,206.6,58.4
2024-08-28,14:49:29,14:50:14,25,112.3,40.3
2024-08-28,14:50:14,14:50:50,35,372.9,43.2
2024-08-28,14:50:50,14:51:48,27,728.2,51.2
2024-08-28,14:51:48,14:52:34,29,811.2,47.6
2024-08-28,14:52:34,14:53:17,29,366.2,39.5
2024-08-28,14:53:17,14:54:08,29,546.1,46.6
2024-08-28,14:54:08,14:55:02,29,479.0,51.9
2024-08-28,14:55:02,14:56:01,26,469.5,31.3
2024-08-28,14:56:01,14:56:58,28,308.2,30.3
2024-08-28,14:56:58,14:57:55,28,222.7,43.7
2024-08-28,14:57:55,14:58:22,28,277.0,34.0
2024-08-28,14:58:22,14:59:09,28,149.8,49.9
2024-08-28,14:59:09,14:59:53,34,278.3,36.4
2024-08-28,14:59:53,15:00:52,35,108.3,43.0
2024-08-28,15:00:52,15:01:49,27,664.5,35.9
2024-08-28,15:01:49,15:02:33,28,384.7,46.5
2024-08-28,15:02:33,15:03:31,47,975.8,33.5
2024-08-28,15:03:31,15:04:05,25,274.3,30.7
2024-08-28,15:04:05,15:04:42,27,411.2,31.5
2024-08-28,15:04:42,15:05:16,29,422.1,58.6
2024-08-28,15:05:16,15:06:00,29,107.6,34.3
2024-08-28,15:06:00,15:06:26,26,855.3,51.3
2024-08-28,15:06:26,15:07:14,25,128.8,32.0
2024-08-28,15:07:14,15:07:51,27,946.2,33.2
2024-08-28,15:07:51,15:08:27,27,902.9,45.3
2024-08-28,15:08:27,15:09:00,27,582.0,43.9
2024-08-28,15:09:00,15:09:31,26,589.2,58.5
2024-08-28,15:09:31,15:10:00,56,688.4,58.3
2024-08-28,15:10:00,15:10:59,44,448.3,53.4
2024-08-28,15:10:59,15:11:24,29,682.5,48.1
2024-08-28,15:11:24,15:12:17,49,140.3,43.6
2024-08-28,15:12:17,15:13:14,29,148.6,40.7
2024-08-28,15:13:14,15:14:01,27,511.5,58.4
2024-08-28,15:14:01,15:14:55,57,594.7,48.1
2024-08-28,15:14:55,15:15:52,27,899.0,47.4
2024-08-28,15:15:52,15:16:41,43,194.2,37.0
2024-08-28,15:16:41,15:17:37,25,840.4,31.4
2024-08-28,15:17:37,15:18:02,27,289.0,58.4
2024-08-28,15:18:02,15:18:57,32,454.7,39.4
2024-08-28,15:18:57,15:19:37,29,384.9,43.3
2024-08-28,15:19:37,15:20:03,27,460.1,33.4
2024-08-28,15:20:03,15:20:46,29,235.4,55.1
2024-08-28,15:20:46,15:21:31,27,553.2,30.8
2024-08-28,15:21:31,15:22:21,26,821.5,55.0
2024-08-28,15:22:21,15:22:54,54,497.4,34.2
2024-08-28,15:22:54,15:23:19,48,541.6,56.6
2024-08-28,15:23:19,15:24:17,27,863.9,51.9
2024-08-28,15:24:17,15:25:06,28,735.5,34.9
2024-08-28,15:25:06,15:25:40,27,541.4,47.0
2024-08-28,15:25:40,15:26:15,29,331.9,39.4
2024-08-28,15:26:15,15:26:46,28,896.4,35.3
2024-08-28,15:26:46,15:27:22,26,619.3,55.8
2024-08-28,15:27:22,15:27:58,25,299.0,42.1
2024-08-28,15:27:58,15:28:51,27,342.2,42.0
2024-08-28,15:28:51,15:29:16,27,822.8,35.1
2024-08-28,15:29:16,15:30:04,26,139.7,41.5
2024-08-28,15:30:04,15:30:48,40,992.9,56.1
2024-08-28,15:30:48,15:31:15,34,217.3,40.9
2024-08-28,15:31:15,15:31:58,56,816.5,58.5
2024-08-28,15:31:58,15:32:27,25,455.3,58.4
2024-08-28,15:32:27,15:32:53,51,543.0,34.3
2024-08-28,15:32:53,15:33:37,36,892.6,35.3
2024-08-28,15:33:37,15:34:12,28,471.6,55.9
2024-08-28,15:34:12,15:35:07,47,583.7,41.8
2024-08-28,15:35:07,15:35:34,29,144.4,30.1
2024-08-28,15:35:34,15:36:04,26,102.1,38.2
2024-08-28,15:36:04,15:36:44,45,320.3,47.9
2024-08-28,15:36:44,15:37:26,56,712.5,54.0
2024-08-28,15:37:26,15:38:22,28,209.1,34.0
2024-08-28,15:38:22,15:39:00,28,202.4,33.3
2024-08-28,15:39:00,15:39:42,27,469.9,57.7
2024-08-28,15:39:42,15:40:10,26,683.1,52.5
2024-08-28,15:40:10,15:40:36,29,740.9,47.7
2024-08-28,15:40:36,15:41:07,25,260.6,53.1
2024-08-28,15:41:07,15:41:44,33,171.6,42.9
2024-08-28,15:41:44,15:42:41,40,946.4,52.8
2024-08-28,15:42:41,15:43:38,27,334.6,41.2
2024-08-28,15:43:38,15:44:24,37,868.0,37.3
2024-08-28,15:44:24,15:45:14,55,877.1,51.9
2024-08-28,15:45:14,15:45:59,49,795.3,42.6
2024-08-28,15:45:59,15:46:31,27,252.0,59.4
2024-08-28,15:46:31,15:47:07,42,839.6,40.5
2024-08-28,15:47:07,15:47:37,27,792.3,57.7
2024-08-28,15:47:37,15:48:31,25,637.1,58.0
2024-08-28,15:48:31,15:49:06,28,403.5,37.3
2024-08-28,15:49:06,15:49:58,46,336.3,53.9
2024-08-28,15:49:58,15:50:43,25,209.7,43.0
2024-08-28,15:50:43,15:51:33,29,558.8,57.5
2024-08-28,15:51:33,15:52:04,49,626.7,43.5
2024-08-28,15:52:04,15:52:31,29,423.4,52.3
2024-08-28,15:52:31,15:53:02,25,527.8,44.0
2024-08-28,15:53:02,15:53:29,26,427.2,36.8
2024-08-28,15:53:29,15:54:21,27,676.9,36.0
2024-08-28,15:54:21,15:54:57,26,911.1,42.8
2024-08-28,15:54:57,15:55:34,41,247.5,52.7
2024-08-28,15:55:34,15:56:02,56,443.3,48.2
2024-08-28,15:56:02,15:56:54,26,226.8,50.7
2024-08-28,15:56:54,15:57:20,44,662.4,38.5
2024-08-28,15:57:20,15:58:16,32,756.0,44.4
2024-08-28,15:58:16,15:58:43,25,938.7,31.3
2024-08-28,15:58:43,15:59:41,28,351.0,54.5
2024-08-28,15:59:41,08:00:38,37,955.2,59.7
2024-08-29,08:00:38,08:01:09,37,156.9,42.2
2024-08-29,08:01:09,08:01:59,53,642.7,30.3
2024-08-29,08:01:59,08:02:39,36,151.4,35.1
2024-08-29,08:02:39,08:03:18,28,904.4,49.6
2024-08-29,08:03:18,08:03:59,28,576.8,48.4
2024-08-29,08:03:59,08:04:25,51,702.4,53.6
2024-08-29,08:04:25,08:05:09,26,848.4,37.6
2024-08-29,08:05:09,08:05:59,26,235.3,52.9
2024-08-29,08:05:59,08:06:33,27,134.7,50.6
2024-08-29,08:06:33,08:07:29,29,891.0,39.7
2024-08-29,08:07:29,08:08:21,26,383.4,46.4
2024-08-29,08:08:21,08:09:14,27,216.1,34.4
2024-08-29,08:09:14,08:10:03,57,521.6,43.6
2024-08-29,08:10:03,08:10:30,25,638.5,56.4
2024-08-29,08:10:30,08:11:21,26,127.9,42.6
2024-08-29,08:11:21,08:12:12,26,347.4,55.2
2024-08-29,08:12:12,08:13:08,31,129.5,47.7
2024-08-29,08:13:08,08:14:02,29,478.3,35.8
2024-08-29,08:14:02,08:14:32,26,905.6,47.4
2024-08-29,08:14:32,08:15:27,25,984.4,45.2
2024-08-29,08:15:27,08:15:57,29,673.3,42.0
2024-08-29,08:15:57,08:16:27,25,245.5,33.6
2024-08-29,08:16:27,08:16:53,26,915.3,42.5
2024-08-29,08:16:53,08:17:30,47,564.6,32.2
2024-08-29,08:17:30,08:17:58,25,238.4,33.0
2024-08-29,08:17:58,08:18:43,28,929.6,42.5
2024-08-29,08:18:43,08:19:21,28,781.7,39.2
2024-08-29,08:19:21,08:20:20,27,758.5,57.8
2024-08-29,08:20:20,08:20:59,28,738.3,41.3
2024-08-29,08:20:59,08:21:44,29,280.3,52.7
2024-08-29,08:21:44,08:22:40,25,289.9,45.9
2024-08-29,08:22:40,08:23:15,48,719.5,51.1
2024-08-29,08:23:15,08:24:10,28,297.8,37.8
2024-08-29,08:24:10,08:24:48,28,494.8,58.3
2024-08-29,08:24:48,08:25:45,25,803.8,45.9
2024-08-29,08:25:45,08:26:19,27,805.6,54.9
2024-08-29,08:26:19,08:27:17,35,507.9,41.0
2024-08-29,08:27:17,08:28:01,29,813.0,33.0
2024-08-29,08:28:01,08:29:00,57,854.8,50.2
2024-08-29,08:29:00,08:29:48,26,689.3,30.2
2024-08-29,08:29:48,08:30:26,29,305.6,44.3
2024-08-29,08:30:26,08:30:53,25,346.6,35.8
2024-08-29,08:30:53,08:31:28,27,383.4,48.8
2024-08-29,08:31:28,08:32:16,27,205.1,59.4
2024-08-29,08:32:16,08:33:15,27,345.8,43.9
2024-08-29,08:33:15,08:33:52,29,288.6,54.5
2024-08-29,08:33:52,08:34:43,54,509.8,45.2
2024-08-29,08:34:43,08:35:41,59,917.6,44.9
2024-08-29,08:35:41,08:36:22,28,194.0,57.9
2024-08-29,08:36:22,08:36:50,51,748.2,56.7
2024-08-29,08:36:50,08:37:39,29,718.6,53.6
2024-08-29,08:37:39,08:38:34,26,186.2,38.9
2024-08-29,08:38:34,08:39:05,49,930.3,46.4
2024-08-29,08:39:05,08:39:30,28,611.6,36.7
2024-08-29,08:39:30,08:40:14,29,427.4,43.3
2024-08-29,08:40:14,08:40:58,55,780.9,44.5
2024-08-29,08:40:58,08:41:55,56,331.6,54.9
2024-08-29,08:41:55,08:42:41,43,724.2,56.9
2024-08-29,08:42:41,08:43:39,27,135.7,42.4
2024-08-29,08:43:39,08:44:33,56,855.5,30.5
2024-08-29,08:44:33,08:45:12,29,503.4,55.9
2024-08-29,08:45:12,08:46:01,25,673.0,35.2
2024-08-29,08:46:01,08:46:52,26,299.1,48.7
2024-08-29,08:46:52,08:47:26,25,709.4,30.7
2024-08-29,08:47:26,08:48:25,29,795.0,42.0
2024-08-29,08:48:25,08:48:54,29,525.9,59.6
2024-08-29,08:48:54,08:49:42,26,656.0,33.0
2024-08-29,08:49:42,08:50:29,50,510.7,42.7
2024-08-29,08:50:29,08:51:26,25,904.7,39.2
2024-08-29,08:51:26,08:52:04,28,548.1,57.2
2024-08-29,08:52:04,08:52:33,28,857.6,56.1
2024-08-29,08:52:33,08:53:25,29,821.2,37.1
2024-08-29,08:53:25,08:54:06,49,469.5,32.4
2024-08-29,08:54:06,08:54:50,54,307.1,48.8
2024-08-29,08:54:50,08:55:32,25,465.5,40.1
2024-08-29,08:55:32,08:56:20,27,843.6,50.2
2024-08-29,08:56:20,08:57:05,25,304.9,31.0
2024-08-29,08:57:05,08:58:01,28,572.0,34.0
2024-08-29,08:58:01,08:58:54,25,825.5,50.6
2024-08-29,08:58:54,08:59:53,27,418.1,36.4
2024-08-29,08:59:53,09:00:47,30,678.0,55.7
2024-08-29,09:00:47,09:01:42,26,321.1,31.8
2024-08-29,09:01:42,09:02:10,27,198.4,36.5
2024-08-29,09:02:10,09:03:08,25,814.9,60.0
2024-08-29,09:03:08,09:03:58,55,189.1,43.0
2024-08-29,09:03:58,09:04:55,29,344.2,51.1
2024-08-29,09:04:55,09:05:30,26,869.6,35.5
2024-08-29,09:05:30,09:06:21,29,411.8,48.3
2024-08-29,09:06:21,09:06:56,25,975.7,51.8
2024-08-29,09:06:56,09:07:25,48,981.8,39.4
2024-08-29,09:07:25,09:08:03,25,341.4,54.9
2024-08-29,09:08:03,09:08:41,26,136.9,48.1
2024-08-29,09:08:41,09:09:26,27,734.6,41.7
2024-08-29,09:09:26,09:10:06,27,505.9,46.7
2024-08-29,09:10:06,09:10:43,27,190.7,47.3
2024-08-29,09:10:43,09:11:15,57,736.8,35.0
2024-08-29,09:11:15,09:11:50,29,128.1,42.1
2024-08-29,09:11:50,09:12:18,28,883.2,40.3
2024-08-29,09:12:18,09:12:44,25,224.8,42.0
2024-08-29,09:12:44,09:13:37,55,214.6,52.8
2024-08-29,09:13:37,09:14:07,26,258.1,44.5
2024-08-29,09:14:07,09:15:01,25,964.2,58.2
2024-08-29,09:15:01,09:15:47,28,723.9,38.8
2024-08-29,09:15:47,09:16:39,26,821.2,42.5
2024-08-29,09:16:39,09:17:11,43,457.9,53.6
2024-08-29,09:17:11,09:17:49,56,402.7,46.4
2024-08-29,09:17:49,09:18:37,26,311.0,46.4
2024-08-29,09:18:37,09:19:11,25,532.6,31.6
2024-08-29,09:19:11,09:19:59,26,596.6,42.0
2024-08-29,09:19:59,09:20:49,28,668.6,38.1
2024-08-29,09:20:49,09:21:41,44,331.4,60.0
2024-08-29,09:21:41,09:22:13,41,953.8,39.3
2024-08-29,09:22:13,09:23:10,52,252.8,56.5
2024-08-29,09:23:10,09:23:48,25,969.1,50.3
2024-08-29,09:23:48,09:24:24,27,113.4,40.2
2024-08-29,09:24:24,09:25:05,59,533.0,46.3
2024-08-29,09:25:05,09:25:50,38,400.0,55.2
2024-08-29,09:25:50,09:26:48,26,504.2,56.5
2024-08-29,09:26:48,09:27:22,53,613.6,34.8
2024-08-29,09:27:22,09:28:12,26,492.0,40.2
2024-08-29,09:28:12,09:29:08,25,473.4,40.1
2024-08-29,09:29:08,09:29:39,41,759.5,31.3
2024-08-29,09:29:39,09:30:06,28,717.3,47.9
2024-08-29,09:30:06,09:30:43,26,849.9,55.6
2024-08-29,09:30:43,09:31:42,26,325.0,41.4
2024-08-29,09:31:42,09:32:27,28,648.6,52.2
2024-08-29,09:32:27,09:33:16,25,626.7,48.8
2024-08-29,09:33:16,09:34:10,26,432.8,41.3
2024-08-29,09:34:10,09:34:52,55,537.5,34.2
2024-08-29,09:34:52,09:35:51,28,382.4,51.3
2024-08-29,09:35:51,09:36:39,29,227.7,55.6
2024-08-29,09:36:39,09:37:07,25,292.4,50.6
2024-08-29,09:37:07,09:37:46,58,195.0,30.5
2024-08-29,09:37:46,09:38:38,26,714.8,36.5
2024-08-29,09:38:38,09:39:06,44,694.7,32.1
2024-08-29,09:39:06,09:39:46,29,955.5,47.1
2024-08-29,09:39:46,09:40:45,26,756.7,52.7
2024-08-29,09:40:45,09:41:19,25,146.8,33.3
2024-08-29,09:41:19,09:42:02,41,895.8,55.2
2024-08-29,09:42:02,09:42:27,28,876.4,46.7
2024-08-29,09:42:27,09:43:16,29,499.0,50.7
2024-08-29,09:43:16,09:44:11,27,627.3,59.1
2024-08-29,09:44:11,09:45:08,26,978.5,32.5
2024-08-29,09:45:08,09:45:36,25,579.1,57.0
2024-08-29,09:45:36,09:46:06,40,914.8,33.8
2024-08-29,09:46:06,09:46:57,29,174.7,41.8
2024-08-29,09:46:57,09:47:34,50,271.9,55.5
2024-08-29,09:47:34,09:48:01,27,496.7,57.2
2024-08-29,09:48:01,09:48:35,29,626.3,45.2
2024-08-29,09:48:35,09:49:16,56,834.6,47.8
2024-08-29,09:49:16,09:49:45,25,989.4,51.2
2024-08-29,09:49:45,09:50:39,27,450.0,55.0
2024-08-29,09:50:39,09:51:12,28,142.7,33.6
2024-08-29,09:51:12,09:51:51,36,821.1,54.3
2024-08-29,09:51:51,09:52:46,56,643.9,44.4
2024-08-29,09:52:46,09:53:37,29,278.7,43.5
2024-08-29,09:53:37,09:54:26,57,545.3,42.7
2024-08-29,09:54:26,09:55:18,25,768.1,45.3
2024-08-29,09:55:18,09:55:52,55,793.4,58.4
2024-08-29,09:55:52,09:56:42,26,549.7,46.4
2024-08-29,09:56:42,09:57:36,49,374.7,58.6
2024-08-29,09:57:36,09:58:31,30,976.4,35.4
2024-08-29,09:58:31,09:59:25,29,697.0,51.7
2024-08-29,09:59:25,10:00:23,25,467.4,54.4
2024-08-29,10:00:23,10:00:55,39,352.4,50.4
2024-08-29,10:00:55,10:01:22,29,758.0,48.2
2024-08-29,10:01:22,10:02:20,27,318.0,46.9
2024-08-29,10:02:20,10:03:11,25,254.5,55.8
2024-08-29,10:03:11,10:04:09,26,576.9,54.6
2024-08-29,10:04:09,10:04:59,35,361.0,33.7
2024-08-29,10:04:59,10:05:47,29,666.0,55.5
2024-08-29,10:05:47,10:06:23,29,206.1,42.4
2024-08-29,10:06:23,10:07:07,29,689.4,37.6
2024-08-29,10:07:07,10:08:01,25,355.0,56.1
2024-08-29,10:08:01,10:08:49,53,100.2,43.0
2024-08-29,10:08:49,10:09:24,29,214.2,54.3
2024-08-29,10:09:24,10:10:19,25,940.3,37.9
2024-08-29,10:10:19,10:10:47,26,880.6,30.1
2024-08-29,10:10:47,10:11:16,34,310.2,44.9
2024-08-29,10:11:16,10:11:43,27,800.5,33.0
2024-08-29,10:11:43,10:12:12,26,647.7,52.6
2024-08-29,10:12:12,10:12:38,25,973.8,38.3
2024-08-29,10:12:38,10:13:20,29,436.2,43.3
2024-08-29,10:13:20,10:14:02,41,713.3,32.6
2024-08-29,10:14:02,10:14:52,48,157.2,38.6
2024-08-29,10:14:52,10:15:36,28,456.6,53.4
2024-08-29,10:15:36,10:16:06,27,967.4,34.5
2024-08-29,10:16:06,10:16:33,28,585.1,49.4
2024-08-29,10:16:33,10:17:07,26,359.1,57.5
2024-08-29,10:17:07,10:17:42,29,208.2,50.4
2024-08-29,10:17:42,10:18:23,27,733.2,54.3
2024-08-29,10:18:23,10:18:52,27,680.4,33.3
2024-08-29,10:18:52,10:19:41,29,436.5,37.5
2024-08-29,10:19:41,10:20:22,29,955.8,56.8
2024-08-29,10:20:22,10:21:16,44,120.0,51.5
2024-08-29,10:21:16,10:22:12,37,373.4,49.2
2024-08-29,10:22:12,10:22:59,57,929.0,49.9
2024-08-29,10:22:59,10:23:38,28,388.8,42.4
2024-08-29,10:23:38,10:24:33,28,327.0,31.3
2024-08-29,10:24:33,10:25:17,26,580.8,53.5
2024-08-29,10:25:17,10:25:46,27,841.4,50.4
2024-08-29,10:25:46,10:26:39,36,192.8,44.2
2024-08-29,10:26:39,10:27:24,37,948.7,57.0
2024-08-29,10:27:24,10:27:54,41,815.6,40.1
2024-08-29,10:27:54,10:28:38,26,263.1,38.8
2024-08-29,10:28:38,10:29:03,27,740.8,56.2
2024-08-29,10:29:03,10:29:40,35,446.5,53.9
2024-08-29,10:29:40,10:30:20,29,462.1,45.4
2024-08-29,10:30:20,10:31:15,28,805.0,33.9
2024-08-29,10:31:15,10:32:06,29,966.5,36.5
2024-08-29,10:32:06,10:32:32,26,214.0,49.7
2024-08-29,10:32:32,10:33:01,41,478.6,41.6
2024-08-29,10:33:01,10:33:40,26,532.8,55.1
2024-08-29,10:33:40,10:34:22,26,438.7,58.5
2024-08-29,10:34:22,10:35:13,29,426.9,54.2
2024-08-29,10:35:13,10:35:48,27,147.0,41.3
2024-08-29,10:35:48,10:36:44,26,717.0,53.7
2024-08-29,10:36:44,10:37:35,46,492.6,40.5
2024-08-29,10:37:35,10:38:31,28,275.3,35.0
2024-08-29,10:38:31,10:39:27,48,834.4,31.0
2024-08-29,10:39:27,10:40:21,27,822.3,41.6
2024-08-29,10:40:21,10:41:19,28,537.8,57.1
2024-08-29,10:41:19,10:42:04,27,368.6,37.2
2024-08-29,10:42:04,10:42:43,26,674.3,36.2
2024-08-29,10:42:43,10:43:23,57,359.3,59.1
2024-08-29,10:43:23,10:43:52,43,312.4,30.8
2024-08-29,10:43:52,10:44:21,25,757.5,53.6
2024-08-29,10:44:21,10:45:18,25,136.3,39.6
2024-08-29,10:45:18,10:46:01,48,185.3,31.1
2024-08-29,10:46:01,10:46:52,29,106.1,57.5
2024-08-29,10:46:52,10:47:37,25,237.6,34.2
2024-08-29,10:47:37,10:48:14,42,162.1,46.6
2024-08-29,10:48:14,10:48:54,25,996.2,38.2
2024-08-29,10:48:54,10:49:40,26,359.9,32.0
2024-08-29,10:49:40,10:50:39,55,234.3,31.5
2024-08-29,10:50:39,10:51:19,25,316.9,33.5
2024-08-29,10:51:19,10:51:49,32,942.5,32.1
2024-08-29,10:51:49,10:52:19,26,568.1,52.8
2024-08-29,10:52:19,10:52:56,40,428.3,44.6
2024-08-29,10:52:56,10:53:51,50,886.1,40.3
2024-08-29,10:53:51,10:54:40,25,455.5,42.6
2024-08-29,10:54:40,10:55:30,31,401.5,57.9
2024-08-29,10:55:30,10:56:14,26,286.6,57.3
2024-08-29,10:56:14,10:56:50,27,440.0,51.5
2024-08-29,10:56:50,10:57:39,46,385.0,56.5
2024-08-29,10:57:39,10:58:05,32,709.6,39.6
2024-08-29,10:58:05,10:59:00,55,360.6,41.4
2024-08-29,10:59:00,10:59:49,25,619.5,48.4
2024-08-29,10:59:49,11:00:26,26,159.3,48.7
2024-08-29,11:00:26,11:01:23,29,272.2,44.5
2024-08-29,11:01:23,11:02:18,26,466.7,42.0
2024-08-29,11:02:18,11:02:55,56,943.3,59.6
2024-08-29,11:02:55,11:03:36,28,439.5,54.6
2024-08-29,11:03:36,11:04:03,27,697.7,43.0
2024-08-29,11:04:03,11:04:55,29,329.6,51.8
2024-08-29,11:04:55,11:05:33,28,214.3,38.1
2024-08-29,11:05:33,11:06:25,29,152.7,33.0
2024-08-29,11:06:25,11:06:58,33,374.9,40.6
2024-08-29,11:06:58,11:07:38,29,241.9,42.1
2024-08-29,11:07:38,11:08:03,29,256.6,30.5
2024-08-29,11:08:03,11:08:54,45,784.7,54.4
2024-08-29,11:08:54,11:09:28,29,114.3,40.8
2024-08-29,11:09:28,11:10:07,29,602.0,47.4
2024-08-29,11:10:07,11:10:41,27,441.5,32.2
2024-08-29,11:10:41,11:11:25,28,555.9,35.2
2024-08-29,11:11:25,11:12:16,39,606.5,56.7
2024-08-29,11:12:16,11:12:44,34,382.0,48.3
2024-08-29,11:12:44,11:13:12,28,365.6,58.5
2024-08-29,11:13:12,11:14:05,25,760.1,60.0
2024-08-29,11:14:05,11:14:57,33,884.1,41.2
2024-08-29,11:14:57,11:15:42,26,273.3,39.0
2024-08-29,11:15:42,11:16:39,33,187.9,55.8
2024-08-29,11:16:39,11:17:18,27,908.0,60.0
2024-08-29,11:17:18,11:18:12,29,414.9,48.9
2024-08-29,11:18:12,11:18:57,51,596.2,53.9
2024-08-29,11:18:57,11:19:24,51,423.6,53.5
2024-08-29,11:19:24,11:19:52,28,213.2,40.7
2024-08-29,11:19:52,11:20:23,48,630.4,47.2
2024-08-29,11:20:23,11:21:21,28,572.6,55.0
2024-08-29,11:21:21,11:21:54,25,282.7,50.6
2024-08-29,11:21:54,11:22:49,33,506.7,30.6
2024-08-29,11:22:49,11:23:18,34,817.3,40.1
2024-08-29,11:23:18,11:24:00,59,631.4,34.3
2024-08-29,11:24:00,11:24:32,26,187.2,37.0
2024-08-29,11:24:32,11:25:25,41,593.2,57.2
2024-08-29,11:25:25,11:26:18,39,732.5,31.1
2024-08-29,11:26:18,11:26:46,28,813.4,36.6
2024-08-29,11:26:46,11:27:24,27,666.2,39.3
2024-08-29,11:27:24,11:28:14,29,237.4,48.5
2024-08-29,11:28:14,11:29:01,29,739.2,46.0
2024-08-29,11:29:01,11:29:44,27,709.6,36.5
2024-08-29,11:29:44,11:30:22,26,122.0,34.9
2024-08-29,11:30:22,11:30:57,25,470.6,37.1
2024-08-29,11:30:57,11:31:34,29,399.7,45.1
2024-08-29,11:31:34,11:32:07,25,702.5,38.1
2024-08-29,11:32:07,11:32:48,50,294.5,58.4
2024-08-29,11:32:48,11:33:42,26,631.8,43.9
2024-08-29,11:33:42,11:34:23,28,921.9,31.8
2024-08-29,11:34:23,11:35:18,30,818.0,51.9
2024-08-29,11:35:18,11:36:08,25,929.3,39.9
2024-08-29,11:36:08,11:36:42,29,980.7,49.6
2024-08-29,11:36:42,11:37:17,26,109.6,38.4
2024-08-29,11:37:17,11:37:47,28,660.5,47.1
2024-08-29,11:37:47,11:38:23,55,471.6,53.2
2024-08-29,11:38:23,11:38:57,47,873.9,57.8
2024-08-29,11:38:57,11:39:30,29,326.6,37.8
2024-08-29,11:39:30,11:39:56,32,982.9,40.0
2024-08-29,11:39:56,11:40:24,25,652.3,43.9
2024-08-29,11:40:24,11:41:06,25,814.2,57.8
2024-08-29,11:41:06,11:41:44,28,177.0,57.0
2024-08-29,11:41:44,11:42:36,49,265.1,32.7
2024-08-29,11:42:36,11:43:22,54,782.6,34.0
2024-08-29,11:43:22,11:44:03,39,119.8,44.9
2024-08-29,11:44:03,11:45:00,25,835.2,33.2
2024-08-29,11:45:00,11:45:45,25,112.6,40.4
2024-08-29,11:45:45,11:46:22,29,691.4,34.5
2024-08-29,11:46:22,11:46:59,29,428.6,49.1
2024-08-29,11:46:59,11:47:28,28,650.3,58.5
2024-08-29,11:47:28,11:48:16,27,726.4,59.9
2024-08-29,11:48:16,11:48:42,26,408.2,41.3
2024-08-29,11:48:42,11:49:26,54,197.2,48.0
2024-08-29,11:49:26,11:50:02,25,162.7,55.7
2024-08-29,11:50:02,11:50:41,25,630.0,33.5
2024-08-29,11:50:41,11:51:11,25,568.6,50.7
2024-08-29,11:51:11,11:52:07,49,768.0,42.3
2024-08-29,11:52:07,11:52:53,26,558.8,36.2
2024-08-29,11:52:53,11:53:32,28,480.2,42.1
2024-08-29,11:53:32,11:54:03,27,458.3,32.3
2024-08-29,11:54:03,11:54:35,25,123.8,50.9
2024-08-29,11:54:35,11:55:11,29,402.0,37.6
2024-08-29,11:55:11,11:55:53,29,978.4,39.3
2024-08-29,11:55:53,11:56:31,29,886.2,33.6
2024-08-29,11:56:31,11:56:59,50,396.4,55.9
2024-08-29,11:56:59,11:57:33,43,629.0,44.8
2024-08-29,11:57:33,11:58:04,26,862.6,47.2
2024-08-29,11:58:04,11:58:38,28,497.1,47.1
2024-08-29,11:58:38,11:59:22,35,116.2,42.3
2024-08-29,11:59:22,12:00:03,28,167.1,35.8
2024-08-29,12:00:03,12:00:40,29,559.4,52.4
2024-08-29,12:00:40,12:01:30,25,972.5,33.8
2024-08-29,12:01:30,12:02:24,29,723.9,33.1
2024-08-29,12:02:24,12:03:19,26,163.8,51.3
2024-08-29,12:03:19,12:04:14,29,270.4,36.3
2024-08-29,12:04:14,12:05:01,56,794.2,39.2
2024-08-29,12:05:01,12:05:44,29,857.3,44.3
2024-08-29,12:05:44,12:06:19,28,655.9,43.5
